id,title,caption,topic,country,model_source
93.0,مصر تطلق مشروع الطاقات المتجددة في صحراء النقب لتعزيز الاستدامة البيئية,مهندسون مصريون يراقبون تركيب الألواح الشمسية في مشروع الطاقات المتجددة بمنطقة النقب (الأناضول),طاقة,مصر,gpt-4.1
94.0,"""مشروع زراعي مبتكر في الضفة الغربية يساهم في تحقيق الاكتفاء الذاتي""",مزارعون فلسطينيون يعملون في حقولهم باستخدام تقنيات حديثة للزراعة المستدامة (الجزيرة),قضايا اجتماعية,فلسطين,gpt-4.1
95.0,العراق يُطلق منصة إلكترونية لتشجيع الابتكار في الشباب,مجموعة من الشباب العراقيين أثناء مشاركتهم في ورشة عمل حول التكنولوجيا والابتكار باستخدام المنصة الجديدة (الأنباء العراقية),تقنية,العراق,gpt-4.1
96.0,"وزارة التعليم الموريتانية تطلق مشروع ""مدرسة المستقبل"" لتعزيز التعليم الرقمي","أحد معلمي المدارس الموريتانية يستخدم جهازاً لوحيًا لتعريف الطلاب بتطبيقات تعليمية جديدة ضمن مشروع ""مدرسة المستقبل"" (الصورة: وزارة التعليم الموريتانية)",تعليم,موريتانيا,gpt-4.1
97.0,"""تعاون يمني-أمريكي في مجال الأمن السيبراني وسط التحديات المتزايدة""",خبراء تقنيون من اليمن والولايات المتحدة الأمريكية يتبادلون النقاشات حول استراتيجيات تعزيز الأمن السيبراني في ورشة عمل مشتركة بالعاصمة صنعاء (الجزيرة).,تقنية,اليمن,gpt-4.1
98.0,البحرين تتجه نحو تعزيز البيئة الاستثمارية عبر مشروع قانون جديد,وزير المالية البحريني خلال مؤتمر صحفي يعلن فيه عن تفاصيل مشروع قانون الاستثمار الجديد، الذي يهدف إلى جذب المزيد من الاستثمارات الأجنبية وتعزيز النمو الاقتصادي في المملكة (الإعلام البحريني),اقتصاد,البحرين,gpt-4.1
99.0,مؤتمر الخرطوم الدولي حول الأمن الغذائي.. دعوات لتعزيز التعاون الإقليمي لمواجهة التحديات,وزراء الزراعة من دول عربية مختلفة يتبادلون الأفكار خلال فعاليات مؤتمر الخرطوم الدولي، في خطوة تهدف إلى تعزيز الأمن الغذائي في المنطقة (الفرنسية),سياسة,السودان,gpt-4.1
100.0,المنتخب الجزائري لكرة القدم يحقق انتصاراً كبيراً على أنغولا في تصفيات كأس أفريقيا,لاعبو المنتخب الجزائري يحتفلون بالهدف الأول في المباراة التي أقيمت في ملعب 5 يوليو بالعاصمة الجزائر (المصدر: الاتحاد الجزائري لكرة القدم),رياضة,الجزائر,gpt-4.1
101.0,الجزائر تطلق مبادرة لتعزيز البنية التحتية الرقمية في المدارس,"وزير التعليم الجزائري يتحدث خلال حفل إطلاق مبادرة ""مدرستي الرقمية"" لتزويد المدارس بالأدوات التكنولوجية وإدماج التعليم الإلكتروني في المناهج الدراسية (الأمانة العامة للحكومة).",تقنية,الجزائر,gpt-4.1
102.0,المملكة العربية السعودية تطلق برنامجاً جديداً لتطوير مهارات المعلمين في التعليم الرقمي,معلمون في ورشة عمل تعليمية يتلقون تدريبات على استراتيجيات التعليم الرقمي الحديثة في أحد المراكز التعليمية بالرياض (واس),تعليم,السعودية,gpt-4.1
103.0,الحكومة العراقية تعلن عن خطة إنعاش اقتصادي لمواجهة التحديات الحالية,وزير التخطيط العراقي خلال مؤتمر صحفي في بغداد يعلن تفاصيل الخطة الاقتصادية الجديدة بحضور عدد من المسؤولين (الأناضول),سياسة,العراق,gpt-4.1
104.0,الحكومة الكويتية تعلن عن خطة جديدة لتعزيز الشفافية في إدارة الميزانية العامة,وزير المالية يتحدث خلال مؤتمر صحفي حول الخطوات الجديدة لتحسين إدارة المالية العامة والشفافية (الكويت اليوم),سياسة,الكويت,gpt-4.1
105.0,باحثون يستعرضون استراتيجيات تعزيز التعليم المهني في السودان خلال مؤتمر دولي,المشاركون في المؤتمر الدولي حول التعليم المهني يعقدون ورشة عمل في الخرطوم، وسط نقاشات حيوية حول تطوير المناهج وتوسيع فرص التدريب (الأناضول),تعليم,السودان,gpt-4.1
106.0,ليبيا تطلق منصة جديدة لدعم الابتكار التكنولوجي في الشركات الناشئة,صورة تبرز مجموعة من رواد الأعمال الليبيين خلال فعاليات إطلاق المنصة الجديدة في العاصمة طرابلس، حيث يتبادلون الأفكار والنقاشات حول كيفية تعزيز الابتكار في قطاع التكنولوجيا (الأناضول).,تقنية,ليبيا,gpt-4.1
107.0,السودان يعلن عن مشروع طاقة شمسية لتلبية احتياجات الريف,صورة للباحثين السودانيين أثناء عملهم في أحد حقول الطاقة الشمسية الجديدة بهدف توفير الكهرباء للمناطق الريفية (مكتب الإعلام الوزاري),طاقة,السودان,gpt-4.1
108.0,"انطلاق مهرجان ""ألوان ليبيا"" للفنون التشكيلية في طرابلس لتعزيز الهوية الثقافية","لوحات فنية متنوعة تعكس التراث الليبي والثقافة المحلية، خلال افتتاح مهرجان ""ألوان ليبيا"" الذي يضم أعمال فنانين من مختلف المدن الليبية. (الأناضول)",ثقافة,ليبيا,gpt-4.1
109.0,"مهرجان ""ألوان بيروت"": إحياء التراث الثقافي والفني في قلب العاصمة اللبنانية","مشهد من مهرجان ""ألوان بيروت"" حيث يتفاعل الزوار مع الفنانين المحليين في عروض حية تعكس التنوع الثقافي اللبناني وسط الأجواء الاحتفالية في ساحة النجمة. (الوكالة الوطنية للإعلام)",ثقافة,لبنان,gpt-4.1
110.0,الصومال يشهد قفزة في الاستثمارات الزراعية مع دعم من الحكومة والشركاء الدوليين,مزارعون في الصومال يعملون في حقولهم باستخدام تقنيات حديثة لتحسين إنتاجية المحاصيل (الأخبار الصومالية),اقتصاد,الصومال,gpt-4.1
