title,caption,topic,country
الجزائر تطلق مبادرة لتعزيز البنية التحتية الرقمية في المدارس,"وزير التعليم الجزائري يتحدث خلال حفل إطلاق مبادرة ""مدرستي الرقمية"" لتزويد المدارس بالأدوات التكنولوجية وإدماج التعليم الإلكتروني في المناهج الدراسية (الأمانة العامة للحكومة).",تقنية,الجزائر
المملكة العربية السعودية تطلق برنامجاً جديداً لتطوير مهارات المعلمين في التعليم الرقمي,معلمون في ورشة عمل تعليمية يتلقون تدريبات على استراتيجيات التعليم الرقمي الحديثة في أحد المراكز التعليمية بالرياض (واس),تعليم,السعودية
الحكومة العراقية تعلن عن خطة إنعاش اقتصادي لمواجهة التحديات الحالية,وزير التخطيط العراقي خلال مؤتمر صحفي في بغداد يعلن تفاصيل الخطة الاقتصادية الجديدة بحضور عدد من المسؤولين (الأناضول),سياسة,العراق
الحكومة الكويتية تعلن عن خطة جديدة لتعزيز الشفافية في إدارة الميزانية العامة,وزير المالية يتحدث خلال مؤتمر صحفي حول الخطوات الجديدة لتحسين إدارة المالية العامة والشفافية (الكويت اليوم),سياسة,الكويت
باحثون يستعرضون استراتيجيات تعزيز التعليم المهني في السودان خلال مؤتمر دولي,المشاركون في المؤتمر الدولي حول التعليم المهني يعقدون ورشة عمل في الخرطوم، وسط نقاشات حيوية حول تطوير المناهج وتوسيع فرص التدريب (الأناضول),تعليم,السودان
ليبيا تطلق منصة جديدة لدعم الابتكار التكنولوجي في الشركات الناشئة,صورة تبرز مجموعة من رواد الأعمال الليبيين خلال فعاليات إطلاق المنصة الجديدة في العاصمة طرابلس، حيث يتبادلون الأفكار والنقاشات حول كيفية تعزيز الابتكار في قطاع التكنولوجيا (الأناضول).,تقنية,ليبيا
السودان يعلن عن مشروع طاقة شمسية لتلبية احتياجات الريف,صورة للباحثين السودانيين أثناء عملهم في أحد حقول الطاقة الشمسية الجديدة بهدف توفير الكهرباء للمناطق الريفية (مكتب الإعلام الوزاري),طاقة,السودان
"انطلاق مهرجان ""ألوان ليبيا"" للفنون التشكيلية في طرابلس لتعزيز الهوية الثقافية","لوحات فنية متنوعة تعكس التراث الليبي والثقافة المحلية، خلال افتتاح مهرجان ""ألوان ليبيا"" الذي يضم أعمال فنانين من مختلف المدن الليبية. (الأناضول)",ثقافة,ليبيا
"مهرجان ""ألوان بيروت"": إحياء التراث الثقافي والفني في قلب العاصمة اللبنانية","مشهد من مهرجان ""ألوان بيروت"" حيث يتفاعل الزوار مع الفنانين المحليين في عروض حية تعكس التنوع الثقافي اللبناني وسط الأجواء الاحتفالية في ساحة النجمة. (الوكالة الوطنية للإعلام)",ثقافة,لبنان
الصومال يشهد قفزة في الاستثمارات الزراعية مع دعم من الحكومة والشركاء الدوليين,مزارعون في الصومال يعملون في حقولهم باستخدام تقنيات حديثة لتحسين إنتاجية المحاصيل (الأخبار الصومالية),اقتصاد,الصومال
المنتخب السوري للشباب يحقق انتصاراً تاريخياً في بطولة غرب آسيا,لاعبو المنتخب السوري يحتفلون بعد تسجيل هدف الفوز في المباراة الافتتاحية للبطولة، وسط أجواء حماسية في الملعب (الوكالة السورية للأنباء).,رياضة,سوريا
انطلاقة عام دراسي جديد: جيبوتي تطلق مشروعا لتحديث المناهج التعليمية,معلمون وطلاب في إحدى المدارس الابتدائية في جيبوتي خلال حصة دراسية تحت إشراف وزارة التعليم (الشرق الأوسط),تعليم,جيبوتي
جزر القمر تستعد لإطلاق مشروع لاستخدام الطاقة الشمسية في القرى النائية,فريق من المهندسين في جزر القمر يعملون على تركيب الألواح الشمسية في قرية نائية لتحسين الوصول إلى الطاقة المستدامة (رويترز),بيئة,جزر القمر
حريق ضخم يلتهم سوق المباركية في الكويت ويخلّف أضراراً جسيمة,رجال الإطفاء في الكويت يحاولون السيطرة على النيران المشتعلة في إحدى زوايا سوق المباركية الشهير، حيث لوحظ تصاعد الدخان الكثيف في السماء (صحيفة الأنباء).,حوادث,الكويت
