id,title,caption,topic,country,model_source,generated_image_path,quality_tier
86,احتفالية ثقافية بمناسبة اليوم الوطني للتراث المغربي في فاس,زوار يتجولون في أسواق فاس التاريخية خلال احتفالية تكريم الفنون والحرف التقليدية، حيث تم عرض منتجات محلية ومأكولات تقليدية يوم 30 سبتمبر/أيلول 2023 (رويترز),ثقافة,المغرب,gpt-4.1,generated_images/fake_news_85.png,standard
87,السعودية تطلق استراتيجية جديدة لتعزيز الاستثمار في مصادر الطاقة المتجددة,موظفون في إحدى محطات الطاقة الشمسية في السعودية خلال أعمال تطوير تستهدف زيادة إنتاج الطاقة النظيفة (وكالة الأنباء السعودية),سياسة,السعودية,gpt-4.1,generated_images/fake_news_86.png,standard
88,"الكويت تطلق مبادرة ""نحو تعليم مستدام"" لتعزيز التدريب المهني في المدارس","وزير التربية الكويتي خلال حضوره حفل إطلاق مبادرة ""نحو تعليم مستدام""، حيث يشارك في ورشة عمل تتضمن تدريب المعلمين على أساليب جديدة في التعليم المهني (وكالات).",تعليم,الكويت,gpt-4.1,generated_images/fake_news_87.png,high
89,جزر القمر تطلق مبادرة لتوسيع تغطية الإنترنت في المناطق النائية,وزير الاتصالات في جزر القمر يفتتح مشروعاً جديداً يهدف إلى توفير خدمات الإنترنت للقرى البعيدة، خلال مؤتمر صحفي بحضور سكان محليين (رويترز),تقنية,جزر القمر,gpt-4.1,generated_images/fake_news_88.png,standard
90,التحركات السياسية في لبنان تتصاعد مع اقتراب الاستحقاقات الانتخابية,مجموعة من الكتل السياسية اللبنانية خلال اجتماع لبحث التحضيرات للانتخابات المزمع إجراؤها في نهاية العام (المستقبل).,سياسة,لبنان,gpt-4.1,generated_images/fake_news_89.png,standard
91,المغرب يستعد لاستضافة قمة المناخ الأفريقية في 2024,مسؤولون من مختلف الدول الأفريقية يتناقشون حول تحديات المناخ في ورشة عمل بالرباط، قبيل انطلاق قمة المناخ القادمة (رويترز),مجتمع,المغرب,gpt-4.1,generated_images/fake_news_90.png,high
92,"انطلاق فعاليات ""الدوحة للخط العربي"" لتعزيز التراث الثقافي في قطر",فنانون ومصممون يشاركون في ورش عمل للخط العربي خلال المعرض المقام في مركز قطر الوطني للمؤتمرات (الجزيرة),مجتمع,قطر,gpt-4.1,generated_images/fake_news_91.png,standard
93,مصر تطلق مشروع الطاقات المتجددة في صحراء النقب لتعزيز الاستدامة البيئية,مهندسون مصريون يراقبون تركيب الألواح الشمسية في مشروع الطاقات المتجددة بمنطقة النقب (الأناضول),طاقة,مصر,gpt-4.1,generated_images/fake_news_92.png,standard
94,"""مشروع زراعي مبتكر في الضفة الغربية يساهم في تحقيق الاكتفاء الذاتي""",مزارعون فلسطينيون يعملون في حقولهم باستخدام تقنيات حديثة للزراعة المستدامة (الجزيرة),قضايا اجتماعية,فلسطين,gpt-4.1,generated_images/fake_news_93.png,standard
95,العراق يُطلق منصة إلكترونية لتشجيع الابتكار في الشباب,مجموعة من الشباب العراقيين أثناء مشاركتهم في ورشة عمل حول التكنولوجيا والابتكار باستخدام المنصة الجديدة (الأنباء العراقية),تقنية,العراق,gpt-4.1,generated_images/fake_news_94.png,standard
96,"وزارة التعليم الموريتانية تطلق مشروع ""مدرسة المستقبل"" لتعزيز التعليم الرقمي","أحد معلمي المدارس الموريتانية يستخدم جهازاً لوحيًا لتعريف الطلاب بتطبيقات تعليمية جديدة ضمن مشروع ""مدرسة المستقبل"" (الصورة: وزارة التعليم الموريتانية)",تعليم,موريتانيا,gpt-4.1,generated_images/fake_news_95.png,high
97,"""تعاون يمني-أمريكي في مجال الأمن السيبراني وسط التحديات المتزايدة""",خبراء تقنيون من اليمن والولايات المتحدة الأمريكية يتبادلون النقاشات حول استراتيجيات تعزيز الأمن السيبراني في ورشة عمل مشتركة بالعاصمة صنعاء (الجزيرة).,تقنية,اليمن,gpt-4.1,generated_images/fake_news_96.png,high
98,البحرين تتجه نحو تعزيز البيئة الاستثمارية عبر مشروع قانون جديد,وزير المالية البحريني خلال مؤتمر صحفي يعلن فيه عن تفاصيل مشروع قانون الاستثمار الجديد، الذي يهدف إلى جذب المزيد من الاستثمارات الأجنبية وتعزيز النمو الاقتصادي في المملكة (الإعلام البحريني),اقتصاد,البحرين,gpt-4.1,generated_images/fake_news_97.png,standard
99,مؤتمر الخرطوم الدولي حول الأمن الغذائي.. دعوات لتعزيز التعاون الإقليمي لمواجهة التحديات,وزراء الزراعة من دول عربية مختلفة يتبادلون الأفكار خلال فعاليات مؤتمر الخرطوم الدولي، في خطوة تهدف إلى تعزيز الأمن الغذائي في المنطقة (الفرنسية),سياسة,السودان,gpt-4.1,generated_images/fake_news_98.png,high
100,المنتخب الجزائري لكرة القدم يحقق انتصاراً كبيراً على أنغولا في تصفيات كأس أفريقيا,لاعبو المنتخب الجزائري يحتفلون بالهدف الأول في المباراة التي أقيمت في ملعب 5 يوليو بالعاصمة الجزائر (المصدر: الاتحاد الجزائري لكرة القدم),رياضة,الجزائر,gpt-4.1,generated_images/fake_news_99.png,standard
101,الجزائر تطلق مبادرة لتعزيز البنية التحتية الرقمية في المدارس,"وزير التعليم الجزائري يتحدث خلال حفل إطلاق مبادرة ""مدرستي الرقمية"" لتزويد المدارس بالأدوات التكنولوجية وإدماج التعليم الإلكتروني في المناهج الدراسية (الأمانة العامة للحكومة).",تقنية,الجزائر,gpt-4.1,generated_images/fake_news_100.png,standard
102,المملكة العربية السعودية تطلق برنامجاً جديداً لتطوير مهارات المعلمين في التعليم الرقمي,معلمون في ورشة عمل تعليمية يتلقون تدريبات على استراتيجيات التعليم الرقمي الحديثة في أحد المراكز التعليمية بالرياض (واس),تعليم,السعودية,gpt-4.1,generated_images/fake_news_101.png,high
